code,name,type,county_code,parent_code,ico,population,area_km2,lat,lng,website,valid_from,valid_to,successor_code
525049,Poloma,obec,63,,,,,,,,,,
525081,Ratvaj,obec,63,,,,,,,,,,
525090,Ražňany,obec,63,,,,,,,,,,
525103,Renčišov,obec,63,,,,,,,,,,
525120,Rožkovany,obec,63,,,,,,,,,,
525146,Sabinov,mesto,63,,,,,,,,,,
525308,Tichý Potok,obec,63,,,,,,,,,,
525316,Torysa,obec,63,,,,,,,,,,
525359,Uzovce,obec,63,,,,,,,,,,
525367,Uzovské Pekľany,obec,63,,,,,,,,,,
525375,Uzovský Šalgov,obec,63,,,,,,,,,,
525421,Vysoká,obec,63,,,,,,,,,,
524298,Červenica pri Sabinove,obec,63,,,,,,,,,,
524280,Červená Voda,obec,63,,,,,,,,,,
524310,Ďačov,obec,63,,,,,,,,,,
524824,Ľutina,obec,63,,,,,,,,,,
525219,Šarišské Dravce,obec,63,,,,,,,,,,
525235,Šarišské Michaľany,obec,63,,,,,,,,,,
525243,Šarišské Sokolovce,obec,63,,,,,,,,,,
507814,Bernolákovo,obec,8,,,,,,,,,,
507822,Blatné,obec,8,,,,,,,,,,
503681,Boldog,obec,8,,,,,,,,,,
507911,Chorvátsky Grob,obec,8,,,,,,,,,,
545333,Dunajská Lužná,obec,8,,,,,,,,,,
507903,Hamuliakovo,obec,8,,,,,,,,,,
503797,Hrubá Borša,obec,8,,,,,,,,,,
503801,Hrubý Šúr,obec,8,,,,,,,,,,
503819,Hurbanova Ves,obec,8,,,,,,,,,,
555487,Igram,obec,8,,,,,,,,,,
507938,Ivanka pri Dunaji,obec,8,,,,,,,,,,
507997,Kalinkovo,obec,8,,,,,,,,,,
555495,Kaplna,obec,8,,,,,,,,,,
503851,Kostolná pri Dunaji,obec,8,,,,,,,,,,
503894,Kráľová pri Senci,obec,8,,,,,,,,,,
508071,Malinovo,obec,8,,,,,,,,,,
508098,Miloslavov,obec,8,,,,,,,,,,
508110,Most pri Bratislave,obec,8,,,,,,,,,,
508136,Nová Dedinka,obec,8,,,,,,,,,,
582549,Nový Svet,obec,8,,,,,,,,,,
503983,Reca,obec,8,,,,,,,,,,
508209,Rovinka,obec,8,,,,,,,,,,
508217,Senec,mesto,8,,,,,,,,,,
508276,Tomášov,obec,8,,,,,,,,,,
508284,Tureň,obec,8,,,,,,,,,,
508292,Veľký Biel,obec,8,,,,,,,,,,
508331,Vlky,obec,8,,,,,,,,,,
555509,Zálesie,obec,8,,,,,,,,,,
507865,Čataj,obec,8,,,,,,,,,,
504238,Borský Mikuláš,obec,13,,,,,,,,,,
504220,Borský Svätý Jur,obec,13,,,,,,,,,,
504211,Bílkove Humence,obec,13,,,,,,,,,,
504297,Cerová,obec,13,,,,,,,,,,
504335,Dojč,obec,13,,,,,,,,,,
504360,Hlboké,obec,13,,,,,,,,,,
504386,Hradište pod Vrátnom,obec,13,,,,,,,,,,
504416,Jablonica,obec,13,,,,,,,,,,
504475,Koválov,obec,13,,,,,,,,,,
504491,Kuklov,obec,13,,,,,,,,,,
504513,Kúty,obec,13,,,,,,,,,,
504521,Lakšárska Nová Ves,obec,13,,,,,,,,,,
504572,Moravský Svätý Ján,obec,13,,,,,,,,,,
504602,Osuské,obec,13,,,,,,,,,,
504645,Plavecký Peter,obec,13,,,,,,,,,,
504653,Podbranč,obec,13,,,,,,,,,,
504700,Prietrž,obec,13,,,,,,,,,,
504726,Prievaly,obec,13,,,,,,,,,,
556122,Rohov,obec,13,,,,,,,,,,
504777,Rovensko,obec,13,,,,,,,,,,
556131,Rybky,obec,13,,,,,,,,,,
556114,Sekule,obec,13,,,,,,,,,,
504203,Senica,mesto,13,,,,,,,,,,
504823,Smolinské,obec,13,,,,,,,,,,
504831,Smrdáky,obec,13,,,,,,,,,,
504840,Sobotište,obec,13,,,,,,,,,,
504327,Častkov,obec,13,,,,,,,,,,
504319,Čáry,obec,13,,,,,,,,,,
504882,Šajdíkove Humence,obec,13,,,,,,,,,,
504891,Šaštín-Stráže,mesto,13,,,,,,,,,,
504904,Štefanov,obec,13,,,,,,,,,,
504271,Brodské,obec,14,,,,,,,,,,
504394,Chropov,obec,14,,,,,,,,,,
504343,Dubovce,obec,14,,,,,,,,,,
504351,Gbely,mesto,14,,,,,,,,,,
504378,Holíč,mesto,14,,,,,,,,,,
504459,Kopčany,obec,14,,,,,,,,,,
504483,Koválovec,obec,14,,,,,,,,,,
504432,Kátov,obec,14,,,,,,,,,,
504530,Letničie,obec,14,,,,,,,,,,
504548,Lopašov,obec,14,,,,,,,,,,
504564,Mokrý Háj,obec,14,,,,,,,,,,
504599,Oreské,obec,14,,,,,,,,,,
504611,Petrova Ves,obec,14,,,,,,,,,,
504670,Popudinské Močidľany,obec,14,,,,,,,,,,
504718,Prietržka,obec,14,,,,,,,,,,
504734,Radimov,obec,14,,,,,,,,,,
504742,Radošovce,obec,14,,,,,,,,,,
504815,Skalica,mesto,14,,,,,,,,,,
504912,Trnovec,obec,14,,,,,,,,,,
504939,Unín,obec,14,,,,,,,,,,
504963,Vrádište,obec,14,,,,,,,,,,
520039,Belá nad Cirochou,obec,64,,,,,,,,,,
520080,Brezovec,obec,64,,,,,,,,,,
520161,Dlhé nad Cirochou,obec,64,,,,,,,,,,
520179,Dúbrava,obec,64,,,,,,,,,,
520209,Hostovice,obec,64,,,,,,,,,,
520217,Hrabová Roztoka,obec,64,,,,,,,,,,
520284,Jalová,obec,64,,,,,,,,,,
520322,Kalná Roztoka,obec,64,,,,,,,,,,
520365,Klenová,obec,64,,,,,,,,,,
520381,Kolbasov,obec,64,,,,,,,,,,
520390,Kolonica,obec,64,,,,,,,,,,
520438,Ladomirov,obec,64,,,,,,,,,,
520489,Michajlov,obec,64,,,,,,,,,,
520551,Nová Sedlica,obec,64,,,,,,,,,,
520594,Osadné,obec,64,,,,,,,,,,
520632,Parihuzovce,obec,64,,,,,,,,,,
520659,Pichne,obec,64,,,,,,,,,,
520675,Príslop,obec,64,,,,,,,,,,
520641,Pčoliné,obec,64,,,,,,,,,,
520730,Runina,obec,64,,,,,,,,,,
520748,Ruská Volová,obec,64,,,,,,,,,,
520764,Ruský Potok,obec,64,,,,,,,,,,
520802,Snina,mesto,64,,,,,,,,,,
520829,Stakčín,obec,64,,,,,,,,,,
520811,Stakčínska Roztoka,obec,64,,,,,,,,,,
520845,Strihovce,obec,64,,,,,,,,,,
520888,Topoľa,obec,64,,,,,,,,,,
520918,Ubľa,obec,64,,,,,,,,,,
520934,Ulič,obec,64,,,,,,,,,,
520942,Uličské Krivé,obec,64,,,,,,,,,,
521051,Zboj,obec,64,,,,,,,,,,
521108,Zemplínske Hámre,obec,64,,,,,,,,,,
520136,Čukalovce,obec,64,,,,,,,,,,
520870,Šmigovec,obec,64,,,,,,,,,,
522309,Baškovce,obec,77,,,,,,,,,,
522317,Beňatina,obec,77,,,,,,,,,,
522325,Bežovce,obec,77,,,,,,,,,,
522333,Blatná Polianka,obec,77,,,,,,,,,,
522341,Blatné Remety,obec,77,,,,,,,,,,
522350,Blatné Revištia,obec,77,,,,,,,,,,
522384,Bunkovce,obec,77,,,,,,,,,,
522503,Choňkovce,obec,77,,,,,,,,,,
522422,Fekišovce,obec,77,,,,,,,,,,
522457,Hlivištia,obec,77,,,,,,,,,,
522473,Horňa,obec,77,,,,,,,,,,
522490,Husák,obec,77,,,,,,,,,,
522520,Inovce,obec,77,,,,,,,,,,
522538,Jasenov,obec,77,,,,,,,,,,
522554,Jenkovce,obec,77,,,,,,,,,,
522601,Kolibabovce,obec,77,,,,,,,,,,
522643,Koromľa,obec,77,,,,,,,,,,
522627,Koňuš,obec,77,,,,,,,,,,
522678,Kristy,obec,77,,,,,,,,,,
522660,Krčava,obec,77,,,,,,,,,,
522716,Lekárovce,obec,77,,,,,,,,,,
522813,Nižná Rybnica,obec,77,,,,,,,,,,
522821,Nižné Nemecké,obec,77,,,,,,,,,,
522830,Orechová,obec,77,,,,,,,,,,
522856,Ostrov,obec,77,,,,,,,,,,
522899,Petrovce,obec,77,,,,,,,,,,
522911,Pinkovce,obec,77,,,,,,,,,,
522929,Podhoroď,obec,77,,,,,,,,,,
522937,Porostov,obec,77,,,,,,,,,,
522953,Porúbka,obec,77,,,,,,,,,,
522970,Priekopa,obec,77,,,,,,,,,,
523003,Remetské Hámre,obec,77,,,,,,,,,,
523020,Ruskovce,obec,77,,,,,,,,,,
523011,Ruská Bystrá,obec,77,,,,,,,,,,
523038,Ruský Hrabovec,obec,77,,,,,,,,,,
523046,Sejkov,obec,77,,,,,,,,,,
523089,Sobrance,mesto,77,,,,,,,,,,
523143,Svätuš,obec,77,,,,,,,,,,
523160,Tašuľa,obec,77,,,,,,,,,,
523178,Tibava,obec,77,,,,,,,,,,
523232,Veľké Revištia,obec,77,,,,,,,,,,
523267,Vojnatina,obec,77,,,,,,,,,,
523305,Vyšná Rybnica,obec,77,,,,,,,,,,
523313,Vyšné Nemecké,obec,77,,,,,,,,,,
523321,Vyšné Remety,obec,77,,,,,,,,,,
523330,Záhor,obec,77,,,,,,,,,,
523224,Úbrež,obec,77,,,,,,,,,,
526363,Arnutovce,obec,78,,,,,,,,,,
526398,Betlanovce,obec,78,,,,,,,,,,
526436,Bystrany,obec,78,,,,,,,,,,
543152,Chrasť nad Hornádom,obec,78,,,,,,,,,,
526444,Danišovce,obec,78,,,,,,,,,,
526533,Harichovce,obec,78,,,,,,,,,,
526568,Hincovce,obec,78,,,,,,,,,,
526584,Hnilec,obec,78,,,,,,,,,,
526576,Hnilčík,obec,78,,,,,,,,,,
526592,Hrabušice,obec,78,,,,,,,,,,
543161,Iliašovce,obec,78,,,,,,,,,,
543195,Jamník,obec,78,,,,,,,,,,
543209,Kaľava,obec,78,,,,,,,,,,
543250,Kolinovce,obec,78,,,,,,,,,,
543268,Krompachy,mesto,78,,,,,,,,,,
543284,Letanovce,obec,78,,,,,,,,,,
543306,Lieskovany,obec,78,,,,,,,,,,
543331,Markušovce,obec,78,,,,,,,,,,
543349,Matejovce nad Hornádom,obec,78,,,,,,,,,,
543357,Mlynky,obec,78,,,,,,,,,,
543403,Odorín,obec,78,,,,,,,,,,
543411,Olcnava,obec,78,,,,,,,,,,
543438,Oľšavka,obec,78,,,,,,,,,,
543489,Poráč,obec,78,,,,,,,,,,
543519,Rudňany,obec,78,,,,,,,,,,
543527,Slatvina,obec,78,,,,,,,,,,
543535,Slovinky,obec,78,,,,,,,,,,
560154,Smižany,obec,78,,,,,,,,,,
526355,Spišská Nová Ves,mesto,78,,,,,,,,,,
543586,Spišské Tomášovce,obec,78,,,,,,,,,,
543594,Spišské Vlachy,mesto,78,,,,,,,,,,
543616,Spišský Hrušov,obec,78,,,,,,,,,,
543667,Teplička,obec,78,,,,,,,,,,
543721,Vojkovce,obec,78,,,,,,,,,,
543713,Vítkovce,obec,78,,,,,,,,,,
526657,Žehra,obec,78,,,,,,,,,,
526754,Chmeľnica,obec,65,,,,,,,,,,
526690,Forbasy,obec,65,,,,,,,,,,
526703,Hajtovka,obec,65,,,,,,,,,,
526711,Haligovce,obec,65,,,,,,,,,,
526720,Hniezdne,obec,65,,,,,,,,,,
526738,Hraničné,obec,65,,,,,,,,,,
526746,Hromoš,obec,65,,,,,,,,,,
526762,Jakubany,obec,65,,,,,,,,,,
526771,Jarabina,obec,65,,,,,,,,,,
526789,Kamienka,obec,65,,,,,,,,,,
526797,Kolačkov,obec,65,,,,,,,,,,
526801,Kremná,obec,65,,,,,,,,,,
526819,Kyjov,obec,65,,,,,,,,,,
526827,Lacková,obec,65,,,,,,,,,,
526835,Legnava,obec,65,,,,,,,,,,
526843,Lesnica,obec,65,,,,,,,,,,
526851,Litmanová,obec,65,,,,,,,,,,
526860,Lomnička,obec,65,,,,,,,,,,
526886,Malý Lipník,obec,65,,,,,,,,,,
526894,Matysová,obec,65,,,,,,,,,,
526908,Mníšek nad Popradom,obec,65,,,,,,,,,,
526916,Nižné Ružbachy,obec,65,,,,,,,,,,
526924,Nová Ľubovňa,obec,65,,,,,,,,,,
526932,Obručné,obec,65,,,,,,,,,,
526941,Orlov,obec,65,,,,,,,,,,
526959,Plaveč,obec,65,,,,,,,,,,
526967,Plavnica,obec,65,,,,,,,,,,
526975,Podolínec,mesto,65,,,,,,,,,,
526983,Pusté Pole,obec,65,,,,,,,,,,
526991,Ruská Voľa nad Popradom,obec,65,,,,,,,,,,
527009,Starina,obec,65,,,,,,,,,,
526665,Stará Ľubovňa,mesto,65,,,,,,,,,,
527017,Stráňany,obec,65,,,,,,,,,,
527025,Sulín,obec,65,,,,,,,,,,
527068,Veľká Lesná,obec,65,,,,,,,,,,
527076,Veľký Lipník,obec,65,,,,,,,,,,
527084,Vislanka,obec,65,,,,,,,,,,
527092,Vyšné Ružbachy,obec,65,,,,,,,,,,
527050,Údol,obec,65,,,,,,,,,,
526673,Čirč,obec,65,,,,,,,,,,
526681,Ďurková,obec,65,,,,,,,,,,
526878,Ľubotín,obec,65,,,,,,,,,,
527033,Šambron,obec,65,,,,,,,,,,
527041,Šarišské Jastrabie,obec,65,,,,,,,,,,
527114,Baňa,obec,66,,,,,,,,,,
527157,Breznica,obec,66,,,,,,,,,,
527165,Breznička,obec,66,,,,,,,,,,
527173,Brusnica,obec,66,,,,,,,,,,
527181,Bukovce,obec,66,,,,,,,,,,
527190,Bystrá,obec,66,,,,,,,,,,
527203,Bžany,obec,66,,,,,,,,,,
527335,Chotča,obec,66,,,,,,,,,,
527262,Duplín,obec,66,,,,,,,,,,
527289,Gribov,obec,66,,,,,,,,,,
527297,Havaj,obec,66,,,,,,,,,,
527343,Jakušovce,obec,66,,,,,,,,,,
527386,Kolbovce,obec,66,,,,,,,,,,
527408,Korunková,obec,66,,,,,,,,,,
527416,Kožuchovce,obec,66,,,,,,,,,,
527467,Krišľovce,obec,66,,,,,,,,,,
527793,Kručov,obec,66,,,,,,,,,,
527475,Krušinec,obec,66,,,,,,,,,,
527513,Lomné,obec,66,,,,,,,,,,
527521,Makovce,obec,66,,,,,,,,,,
527530,Malá Poľana,obec,66,,,,,,,,,,
527572,Miková,obec,66,,,,,,,,,,
527581,Miňovce,obec,66,,,,,,,,,,
527611,Mrázovce,obec,66,,,,,,,,,,
527637,Nižná Olšava,obec,66,,,,,,,,,,
527700,Oľšavka,obec,66,,,,,,,,,,
527726,Potoky,obec,66,,,,,,,,,,
527718,Potôčky,obec,66,,,,,,,,,,
527815,Soľník,obec,66,,,,,,,,,,
527823,Staškovce,obec,66,,,,,,,,,,
527840,Stropkov,mesto,66,,,,,,,,,,
527912,Tisinec,obec,66,,,,,,,,,,
527921,Tokajík,obec,66,,,,,,,,,,
527939,Turany nad Ondavou,obec,66,,,,,,,,,,
527971,Varechovce,obec,66,,,,,,,,,,
527980,Veľkrop,obec,66,,,,,,,,,,
527998,Vislava,obec,66,,,,,,,,,,
528005,Vladiča,obec,66,,,,,,,,,,
528013,Vojtovce,obec,66,,,,,,,,,,
528021,Vyškovce,obec,66,,,,,,,,,,
528048,Vyšná Olšava,obec,66,,,,,,,,,,
560073,Vyšný Hrabovec,obec,66,,,,,,,,,,
527866,Šandal,obec,66,,,,,,,,,,
527122,Belejovce,obec,67,,,,,,,,,,
527131,Beňadikovce,obec,67,,,,,,,,,,
527149,Bodružal,obec,67,,,,,,,,,,
527211,Cernina,obec,67,,,,,,,,,,
527220,Cigla,obec,67,,,,,,,,,,
527238,Dlhoňa,obec,67,,,,,,,,,,
527246,Dobroslava,obec,67,,,,,,,,,,
527254,Dubová,obec,67,,,,,,,,,,
580601,Dukovce,obec,67,,,,,,,,,,
527271,Fijaš,obec,67,,,,,,,,,,
519197,Giraltovce,mesto,67,,,,,,,,,,
527301,Havranec,obec,67,,,,,,,,,,
527319,Hrabovčík,obec,67,,,,,,,,,,
527327,Hunkovce,obec,67,,,,,,,,,,
527351,Jurkova Voľa,obec,67,,,,,,,,,,
519316,Kalnište,obec,67,,,,,,,,,,
527360,Kapišová,obec,67,,,,,,,,,,
527378,Kečkovce,obec,67,,,,,,,,,,
519332,Kobylnice,obec,67,,,,,,,,,,
527394,Korejovce,obec,67,,,,,,,,,,
527424,Krajná Bystrá,obec,67,,,,,,,,,,
527441,Krajná Porúbka,obec,67,,,,,,,,,,
527432,Krajná Poľana,obec,67,,,,,,,,,,
527459,Krajné Čierno,obec,67,,,,,,,,,,
519391,Kračúnovce,obec,67,,,,,,,,,,
527483,Kružlová,obec,67,,,,,,,,,,
519448,Kuková,obec,67,,,,,,,,,,
527491,Kurimka,obec,67,,,,,,,,,,
527505,Ladomirová,obec,67,,,,,,,,,,
519561,Lužany pri Topli,obec,67,,,,,,,,,,
519537,Lúčka,obec,67,,,,,,,,,,
527548,Matovce,obec,67,,,,,,,,,,
527556,Medvedie,obec,67,,,,,,,,,,
527564,Mestisko,obec,67,,,,,,,,,,
527599,Miroľa,obec,67,,,,,,,,,,
519596,Mičakovce,obec,67,,,,,,,,,,
527602,Mlynárovce,obec,67,,,,,,,,,,
527629,Nižná Jedľová,obec,67,,,,,,,,,,
527645,Nižná Pisaná,obec,67,,,,,,,,,,
527653,Nižný Komárnik,obec,67,,,,,,,,,,
527661,Nižný Mirošov,obec,67,,,,,,,,,,
527670,Nižný Orlík,obec,67,,,,,,,,,,
527688,Nová Polianka,obec,67,,,,,,,,,,
527696,Okrúhle,obec,67,,,,,,,,,,
527734,Príkra,obec,67,,,,,,,,,,
527742,Pstriná,obec,67,,,,,,,,,,
527751,Radoma,obec,67,,,,,,,,,,
527769,Rakovčík,obec,67,,,,,,,,,,
527777,Rovné,obec,67,,,,,,,,,,
527785,Roztoky,obec,67,,,,,,,,,,
527807,Soboš,obec,67,,,,,,,,,,
527831,Stročín,obec,67,,,,,,,,,,
527858,Svidnička,obec,67,,,,,,,,,,
527106,Svidník,mesto,67,,,,,,,,,,
527947,Vagrinec,obec,67,,,,,,,,,,
527955,Valkovce,obec,67,,,,,,,,,,
528030,Vyšná Jedľová,obec,67,,,,,,,,,,
528056,Vyšná Pisaná,obec,67,,,,,,,,,,
528064,Vyšný Komárnik,obec,67,,,,,,,,,,
528072,Vyšný Mirošov,obec,67,,,,,,,,,,
528081,Vyšný Orlík,obec,67,,,,,,,,,,
527963,Vápeník,obec,67,,,,,,,,,,
527874,Šarbov,obec,67,,,,,,,,,,
527882,Šarišský Štiavnik,obec,67,,,,,,,,,,
527891,Šemetkovce,obec,67,,,,,,,,,,
527904,Štefurov,obec,67,,,,,,,,,,
519987,Železník,obec,67,,,,,,,,,,
519995,Želmanovce,obec,67,,,,,,,,,,
556220,Ardanovce,obec,30,,,,,,,,,,
542661,Belince,obec,30,,,,,,,,,,
542695,Biskupová,obec,30,,,,,,,,,,
542709,Blesovce,obec,30,,,,,,,,,,
542717,Bojná,obec,30,,,,,,,,,,
556165,Chrabrany,obec,30,,,,,,,,,,
556262,Dvorany nad Nitrou,obec,30,,,,,,,,,,
542881,Hajná Nová Ves,obec,30,,,,,,,,,,
556351,Horné Chlebany,obec,30,,,,,,,,,,
542938,Horné Obdokovce,obec,30,,,,,,,,,,
542954,Horné Štitáre,obec,30,,,,,,,,,,
542971,Hrušovany,obec,30,,,,,,,,,,
556157,Jacovce,obec,30,,,,,,,,,,
543039,Kamanová,obec,30,,,,,,,,,,
543063,Koniarovce,obec,30,,,,,,,,,,
543071,Kovarce,obec,30,,,,,,,,,,
543101,Krnča,obec,30,,,,,,,,,,
543110,Krtovce,obec,30,,,,,,,,,,
556149,Krušovce,obec,30,,,,,,,,,,
581704,Kuzmice,obec,30,,,,,,,,,,
505021,Lipovník,obec,30,,,,,,,,,,
505048,Ludanice,obec,30,,,,,,,,,,
505064,Lužany,obec,30,,,,,,,,,,
505137,Malé Ripňany,obec,30,,,,,,,,,,
505226,Nemečky,obec,30,,,,,,,,,,
581305,Nemčice,obec,30,,,,,,,,,,
505234,Nitrianska Blatnica,obec,30,,,,,,,,,,
505242,Nitrianska Streda,obec,30,,,,,,,,,,
505251,Norovce,obec,30,,,,,,,,,,
505285,Oponice,obec,30,,,,,,,,,,
556211,Orešany,obec,30,,,,,,,,,,
505340,Podhradie,obec,30,,,,,,,,,,
505374,Prašice,obec,30,,,,,,,,,,
505404,Preseľany,obec,30,,,,,,,,,,
581658,Práznovce,obec,30,,,,,,,,,,
505421,Radošina,obec,30,,,,,,,,,,
505439,Rajčany,obec,30,,,,,,,,,,
505498,Solčany,obec,30,,,,,,,,,,
556327,Solčianky,obec,30,,,,,,,,,,
556238,Svrbice,obec,30,,,,,,,,,,
505510,Súlovce,obec,30,,,,,,,,,,
505561,Tesáre,obec,30,,,,,,,,,,
504998,Topoľčany,mesto,30,,,,,,,,,,
580457,Tovarníky,obec,30,,,,,,,,,,
505617,Tvrdomestice,obec,30,,,,,,,,,,
505641,Urmince,obec,30,,,,,,,,,,
505749,Velušovce,obec,30,,,,,,,,,,
505676,Veľké Dvorany,obec,30,,,,,,,,,,
505714,Veľké Ripňany,obec,30,,,,,,,,,,
505757,Vozokany,obec,30,,,,,,,,,,
505773,Závada,obec,30,,,,,,,,,,
542792,Čermany,obec,30,,,,,,,,,,
556297,Čeľadince,obec,30,,,,,,,,,,
505536,Šalgovce,obec,30,,,,,,,,,,
528129,Bara,obec,79,,,,,,,,,,
528102,Bačka,obec,79,,,,,,,,,,
528111,Bačkov,obec,79,,,,,,,,,,
528145,Biel,obec,79,,,,,,,,,,
528170,Borša,obec,79,,,,,,,,,,
528161,Boľ,obec,79,,,,,,,,,,
528188,Boťany,obec,79,,,,,,,,,,
528200,Brehov,obec,79,,,,,,,,,,
528218,Brezina,obec,79,,,,,,,,,,
528226,Byšta,obec,79,,,,,,,,,,
528234,Cejkov,obec,79,,,,,,,,,,
528315,Dargov,obec,79,,,,,,,,,,
528323,Dobrá,obec,79,,,,,,,,,,
528340,Dvorianky,obec,79,,,,,,,,,,
528358,Egreš,obec,79,,,,,,,,,,
528366,Hraň,obec,79,,,,,,,,,,
528382,Hriadky,obec,79,,,,,,,,,,
528374,Hrčeľ,obec,79,,,,,,,,,,
528421,Kazimír,obec,79,,,,,,,,,,
528412,Kašov,obec,79,,,,,,,,,,
513831,Klin nad Bodrogom,obec,79,,,,,,,,,,
528439,Kožuchov,obec,79,,,,,,,,,,
528455,Kravany,obec,79,,,,,,,,,,
528447,Kráľovský Chlmec,mesto,79,,,,,,,,,,
528471,Kuzmice,obec,79,,,,,,,,,,
528480,Kysta,obec,79,,,,,,,,,,
528498,Ladmovce,obec,79,,,,,,,,,,
528501,Lastovce,obec,79,,,,,,,,,,
528510,Leles,obec,79,,,,,,,,,,
528528,Luhyňa,obec,79,,,,,,,,,,
513792,Malá Tŕňa,obec,79,,,,,,,,,,
528536,Malé Ozorovce,obec,79,,,,,,,,,,
528544,Malé Trakany,obec,79,,,,,,,,,,
528552,Malý Horeš,obec,79,,,,,,,,,,
528561,Malý Kamenec,obec,79,,,,,,,,,,
528587,Michaľany,obec,79,,,,,,,,,,
528609,Nižný Žipov,obec,79,,,,,,,,,,
528617,Novosad,obec,79,,,,,,,,,,
528625,Nový Ruskov,obec,79,,,,,,,,,,
528676,Parchovany,obec,79,,,,,,,,,,
528641,Plechotice,obec,79,,,,,,,,,,
528668,Poľany,obec,79,,,,,,,,,,
528684,Pribeník,obec,79,,,,,,,,,,
528706,Rad,obec,79,,,,,,,,,,
528722,Sečovce,mesto,79,,,,,,,,,,
543730,Sirník,obec,79,,,,,,,,,,
543748,Slivník,obec,79,,,,,,,,,,
543756,Slovenské Nové Mesto,obec,79,,,,,,,,,,
543772,Somotor,obec,79,,,,,,,,,,
543764,Soľnička,obec,79,,,,,,,,,,
543781,Stankovce,obec,79,,,,,,,,,,
513849,Stanča,obec,79,,,,,,,,,,
543802,Streda nad Bodrogom,obec,79,,,,,,,,,,
543799,Strážne,obec,79,,,,,,,,,,
543811,Svinice,obec,79,,,,,,,,,,
528650,Svätuše,obec,79,,,,,,,,,,
528153,Svätá Mária,obec,79,,,,,,,,,,
528099,Trebišov,mesto,79,,,,,,,,,,
543829,Trnávka,obec,79,,,,,,,,,,
543845,Veľaty,obec,79,,,,,,,,,,
513806,Veľká Tŕňa,obec,79,,,,,,,,,,
543861,Veľké Ozorovce,obec,79,,,,,,,,,,
543896,Veľké Trakany,obec,79,,,,,,,,,,
543900,Veľký Horeš,obec,79,,,,,,,,,,
543918,Veľký Kamenec,obec,79,,,,,,,,,,
543926,Viničky,obec,79,,,,,,,,,,
543934,Višňov,obec,79,,,,,,,,,,
543969,Vojka,obec,79,,,,,,,,,,
543951,Vojčice,obec,79,,,,,,,,,,
543977,Zatín,obec,79,,,,,,,,,,
543985,Zbehňov,obec,79,,,,,,,,,,
543993,Zemplín,obec,79,,,,,,,,,,
544001,Zemplínska Nová Ves,obec,79,,,,,,,,,,
544019,Zemplínska Teplica,obec,79,,,,,,,,,,
544027,Zemplínske Hradište,obec,79,,,,,,,,,,
544035,Zemplínske Jastrabie,obec,79,,,,,,,,,,
544043,Zemplínsky Branč,obec,79,,,,,,,,,,
528251,Čerhov,obec,79,,,,,,,,,,
528269,Černochov,obec,79,,,,,,,,,,
528242,Čeľovce,obec,79,,,,,,,,,,
528285,Čierna,obec,79,,,,,,,,,,
528293,Čierna nad Tisou,mesto,79,,,,,,,,,,
505838,Adamovské Kochanovce,obec,24,,,,,,,,,,
505854,Bobot,obec,24,,,,,,,,,,
506087,Chocholná-Velčice,obec,24,,,,,,,,,,
505935,Dolná Poruba,obec,24,,,,,,,,,,
505943,Dolná Súča,obec,24,,,,,,,,,,
505960,Drietoma,obec,24,,,,,,,,,,
505978,Dubodiel,obec,24,,,,,,,,,,
506010,Horná Súča,obec,24,,,,,,,,,,
506036,Horné Srnie,obec,24,,,,,,,,,,
506028,Horňany,obec,24,,,,,,,,,,
506044,Hrabovka,obec,24,,,,,,,,,,
506095,Ivanovce,obec,24,,,,,,,,,,
506133,Kostolná-Záriečie,obec,24,,,,,,,,,,
506168,Krivosúd-Bodovka,obec,24,,,,,,,,,,
545686,Melčice-Lieskové,obec,24,,,,,,,,,,
506231,Mníchova Lehota,obec,24,,,,,,,,,,
506273,Motešice,obec,24,,,,,,,,,,
506281,Nemšová,mesto,24,,,,,,,,,,
506290,Neporadza,obec,24,,,,,,,,,,
506354,Omšenie,obec,24,,,,,,,,,,
506371,Opatovce,obec,24,,,,,,,,,,
581348,Petrova Lehota,obec,24,,,,,,,,,,
506478,Selec,obec,24,,,,,,,,,,
546682,Skalka nad Váhom,obec,24,,,,,,,,,,
506508,Soblahov,obec,24,,,,,,,,,,
506532,Svinná,obec,24,,,,,,,,,,
506559,Trenčianska Teplá,obec,24,,,,,,,,,,
506567,Trenčianska Turná,obec,24,,,,,,,,,,
506591,Trenčianske Jastrabie,obec,24,,,,,,,,,,
506605,Trenčianske Mitice,obec,24,,,,,,,,,,
545741,Trenčianske Stankovce,obec,24,,,,,,,,,,
506613,Trenčianske Teplice,mesto,24,,,,,,,,,,
505820,Trenčín,mesto,24,,,,,,,,,,
506648,Veľká Hradná,obec,24,,,,,,,,,,
506656,Veľké Bierovce,obec,24,,,,,,,,,,
556475,Zamarovce,obec,24,,,,,,,,,,
506541,Štvrtok,obec,24,,,,,,,,,,
580473,Biely Kostol,obec,15,,,,,,,,,,
506796,Bohdanovce nad Trnavou,obec,15,,,,,,,,,,
506818,Boleráz,obec,15,,,,,,,,,,
506826,Borová,obec,15,,,,,,,,,,
506842,Brestovany,obec,15,,,,,,,,,,
506869,Buková,obec,15,,,,,,,,,,
506851,Bučany,obec,15,,,,,,,,,,
506788,Bíňovce,obec,15,,,,,,,,,,
506877,Cífer,obec,15,,,,,,,,,,
506893,Dechtice,obec,15,,,,,,,,,,
556599,Dlhá,obec,15,,,,,,,,,,
